"","date","indicator","X6M","X9M","X1Y","X2Y","X3Y","X4Y","X5Y","X7Y","X10Y"
"1054",2013-06-10,0,3.2075,3.21,3.21,3.25,3.32,3.41,3.505,3.705,3.915
"1055",2013-06-11,0,3.2125,3.2175,3.2425,3.29,3.375,3.4775,3.59,3.805,4.01
"1056",2013-06-12,0,3.2125,3.2175,3.235,3.28,3.355,3.46,3.555,3.755,3.965
"1057",2013-06-13,0,3.2125,3.2425,3.22,3.26,3.33,3.41,3.505,3.735,3.91
"1058",2013-06-14,0,3.2125,3.2425,3.225,3.25,3.325,3.405,3.48,3.7,3.905
"1059",2013-06-17,0,3.2,3.215,3.225,3.265,3.335,3.44,3.535,3.745,3.945
"1060",2013-06-18,0,3.215,3.22,3.235,3.28,3.365,3.465,3.575,3.79,3.99
"1061",2013-06-19,0,3.22,3.225,3.2375,3.2825,3.37,3.47,3.585,3.8,4.01
"1062",2013-06-20,0,3.22,3.225,3.245,3.315,3.445,3.585,3.72,3.97,4.22
"1063",2013-06-21,0,3.22,3.225,3.28,3.345,3.4625,3.6275,3.7775,4.03,4.3
"1064",2013-06-24,0,3.22,3.23,3.325,3.41,3.555,3.74,3.91,4.175,4.45
"1065",2013-06-25,0,3.22,3.23,3.27,3.335,3.455,3.595,3.76,4.01,4.265
"1066",2013-06-26,0,3.23,3.245,3.255,3.31,3.43,3.56,3.695,3.94,4.185
"1067",2013-06-27,0,3.23,3.24,3.25,3.315,3.425,3.565,3.705,3.93,4.155
"1068",2013-06-28,0,3.22,3.235,3.25,3.325,3.44,3.565,3.72,3.945,4.225
"1069",2013-07-01,0,3.22,3.235,3.26,3.355,3.485,3.625,3.7775,4.035,4.295
"1070",2013-07-02,0,3.215,3.235,3.26,3.34,3.46,3.615,3.76,4.015,4.275
"1071",2013-07-03,0,3.215,3.235,3.265,3.375,3.48,3.65,3.795,4.045,4.305
"1072",2013-07-04,0,3.215,3.235,3.285,3.39,3.515,3.68,3.83,4.1,4.37
"1073",2013-07-05,0,3.235,3.255,3.305,3.425,3.535,3.705,3.865,4.135,4.4
"1074",2013-07-08,0,3.235,3.255,3.315,3.44,3.565,3.735,3.92,4.2,4.47
"1075",2013-07-09,0,3.235,3.255,3.3,3.41,3.535,3.685,3.855,4.115,4.38
"1076",2013-07-10,0,3.235,3.255,3.265,3.37,3.485,3.62,3.785,4.04,4.3
"1077",2013-07-11,0,3.235,3.255,3.26,3.355,3.47,3.635,3.755,4.005,4.25
"1078",2013-07-12,0,3.23,3.23,3.23,3.315,3.425,3.57,3.72,3.96,4.2
"1079",2013-07-15,0,3.23,3.24,3.245,3.35,3.47,3.62,3.785,4.025,4.265
"1080",2013-07-16,0,3.23,3.24,3.25,3.36,3.495,3.66,3.815,4.06,4.295
"1081",2013-07-17,0,3.23,3.24,3.275,3.4,3.53,3.69,3.865,4.125,4.395
"1082",2013-07-18,0,3.23,3.24,3.275,3.38,3.53,3.69,3.845,4.125,4.385
"1083",2013-07-19,0,3.23,3.24,3.265,3.39,3.535,3.695,3.86,4.13,4.405
"1084",2013-07-22,0,3.23,3.24,3.26,3.355,3.49,3.635,3.795,4.055,4.325
"1085",2013-07-23,0,3.23,3.24,3.26,3.355,3.485,3.635,3.79,4.03,4.27
"1086",2013-07-24,0,3.23,3.24,3.265,3.385,3.525,3.685,3.855,4.115,4.38
"1087",2013-07-25,0,3.235,3.26,3.3,3.415,3.565,3.715,3.9,4.18,4.45
"1088",2013-07-26,0,3.235,3.27,3.295,3.42,3.575,3.735,3.9225,4.205,4.49
"1089",2013-07-29,0,3.235,3.27,3.3075,3.46,3.5975,3.785,3.995,4.2875,4.565
"1090",2013-07-30,0,3.235,3.265,3.29,3.445,3.605,3.785,4,4.28,4.57
"1091",2013-07-31,0,3.235,3.265,3.3075,3.45,3.625,3.815,4.03,4.325,4.62
"1092",2013-08-01,0,3.235,3.265,3.2975,3.4125,3.575,3.775,3.97,4.2525,4.535
"1093",2013-08-02,0,3.245,3.27,3.3,3.4375,3.595,3.7875,4,4.27,4.56
"1094",2013-08-05,0,3.245,3.265,3.265,3.375,3.535,3.685,3.89,4.155,4.425
"1095",2013-08-06,0,3.22,3.245,3.275,3.39,3.545,3.685,3.905,4.165,4.43
"1096",2013-08-07,0,3.22,3.245,3.27,3.365,3.515,3.645,3.845,4.1,4.355
"1097",2013-08-08,0,3.22,3.245,3.27,3.365,3.515,3.645,3.845,4.1,4.355
"1098",2013-08-09,0,3.22,3.245,3.27,3.365,3.515,3.645,3.845,4.1,4.355
"1099",2013-08-12,0,3.22,3.24,3.255,3.365,3.51,3.63,3.81,4.045,4.28
"1100",2013-08-13,0,3.22,3.24,3.275,3.395,3.525,3.69,3.87,4.145,4.42
"1101",2013-08-14,0,3.22,3.24,3.275,3.415,3.565,3.74,3.93,4.21,4.495
"1102",2013-08-15,0,3.22,3.24,3.27,3.425,3.585,3.775,3.975,4.265,4.55
"1103",2013-08-16,0,3.22,3.24,3.28,3.425,3.59,3.79,3.9975,4.3,4.6
"1104",2013-08-19,0,3.225,3.245,3.28,3.455,3.645,3.845,4.075,4.38,4.68
"1105",2013-08-20,0,3.22,3.24,3.29,3.435,3.625,3.815,4.025,4.315,4.605
"1106",2013-08-21,0,3.22,3.24,3.285,3.425,3.615,3.815,4.03,4.32,4.61
"1107",2013-08-22,0,3.235,3.255,3.3,3.46,3.655,3.865,4.08,4.38,4.68
"1108",2013-08-23,0,3.23,3.255,3.29,3.43,3.62,3.8175,4.02,4.31,4.6
"1109",2013-08-26,0,3.23,3.255,3.285,3.405,3.59,3.79,3.975,4.265,4.555
"1110",2013-08-27,0,3.23,3.255,3.305,3.455,3.635,3.82,4.015,4.325,4.625
"1111",2013-08-28,0,3.23,3.255,3.315,3.485,3.685,3.885,4.08,4.39,4.695
"1112",2013-08-29,0,3.225,3.255,3.305,3.495,3.7,3.89,4.095,4.395,4.695
"1113",2013-08-30,0,3.225,3.255,3.3,3.475,3.665,3.845,4.07,4.36,4.66
"1114",2013-09-02,0,3.225,3.255,3.3,3.475,3.68,3.87,4.065,4.345,4.645
"1115",2013-09-03,0,3.23,3.255,3.295,3.47,3.66,3.825,4.015,4.305,4.595
"1116",2013-09-04,0,3.23,3.245,3.28,3.475,3.665,3.835,4.0175,4.3,4.585
"1117",2013-09-05,0,3.24,3.255,3.295,3.495,3.69,3.87,4.065,4.345,4.63
"1118",2013-09-06,0,3.255,3.275,3.31,3.48,3.675,3.86,4.05,4.325,4.605
"1119",2013-09-09,0,3.255,3.275,3.3025,3.465,3.665,3.835,4.015,4.295,4.565
"1120",2013-09-10,0,3.25,3.27,3.295,3.435,3.615,3.785,3.97,4.245,4.515
"1121",2013-09-11,0,3.245,3.265,3.29,3.415,3.575,3.735,3.91,4.17,4.43
"1122",2013-09-12,0,3.245,3.265,3.26,3.41,3.535,3.705,3.895,4.16,4.42
"1123",2013-09-13,0,3.245,3.265,3.285,3.4,3.55,3.73,3.91,4.17,4.43
"1124",2013-09-16,0,3.245,3.265,3.285,3.4,3.55,3.73,3.91,4.17,4.375
"1125",2013-09-17,0,3.24,3.26,3.27,3.375,3.505,3.655,3.82,4.085,4.345
"1126",2013-09-18,0,3.23,3.25,3.28,3.38,3.52,3.67,3.835,4.095,4.355
"1127",2013-09-19,0,3.215,3.225,3.245,3.325,3.425,3.535,3.685,3.92,4.15
"1128",2013-09-20,0,3.215,3.225,3.245,3.33,3.425,3.555,3.725,3.975,4.225
"1129",2013-09-23,0,3.215,3.225,3.26,3.36,3.465,3.625,3.79,4.045,4.3
"1130",2013-09-24,0,3.215,3.225,3.26,3.36,3.465,3.615,3.77,4.04,4.3
"1131",2013-09-25,0,3.215,3.235,3.275,3.375,3.475,3.635,3.785,4.045,4.305
"1132",2013-09-26,0,3.215,3.235,3.275,3.37,3.48,3.64,3.805,4.065,4.325
"1133",2013-09-27,0,3.225,3.245,3.27,3.375,3.495,3.645,3.79,4.055,4.32
"1134",2013-09-30,0,3.225,3.245,3.27,3.37,3.48,3.625,3.7975,4.065,4.315
"1135",2013-10-01,0,3.225,3.245,3.275,3.37,3.495,3.655,3.81,4.075,4.335
"1136",2013-10-02,0,3.225,3.245,3.27,3.355,3.475,3.615,3.77,4.03,4.29
"1137",2013-10-03,0,3.215,3.24,3.265,3.365,3.485,3.63,3.785,4.05,4.31
"1138",2013-10-04,0,3.21,3.23,3.255,3.35,3.46,3.605,3.76,4.025,4.27
"1139",2013-10-07,0,3.215,3.24,3.265,3.345,3.46,3.61,3.765,4.035,4.285
"1140",2013-10-08,0,3.215,3.235,3.26,3.35,3.47,3.62,3.78,4.05,4.305
"1141",2013-10-09,0,3.21,3.225,3.25,3.335,3.45,3.6,3.76,4.025,4.28
"1142",2013-10-10,0,3.22,3.245,3.27,3.36,3.485,3.645,3.81,4.08,4.335
"1143",2013-10-11,0,3.215,3.235,3.26,3.34,3.46,3.615,3.78,4.05,4.3
"1144",2013-10-14,0,3.21,3.23,3.255,3.33,3.445,3.6,3.76,4.025,4.275
"1145",2013-10-15,0,3.21,3.23,3.255,3.33,3.445,3.6,3.76,4.025,4.275
"1146",2013-10-16,0,3.21,3.225,3.25,3.32,3.445,3.6,3.76,4.03,4.285
"1147",2013-10-17,0,3.2,3.21,3.235,3.29,3.4,3.535,3.68,3.94,4.17
"1148",2013-10-18,0,3.2,3.21,3.235,3.29,3.4,3.525,3.665,3.92,4.155
"1149",2013-10-21,0,3.2,3.21,3.235,3.295,3.4,3.53,3.67,3.92,4.15
"1150",2013-10-22,0,3.21,3.225,3.25,3.315,3.425,3.555,3.7,3.95,4.195
"1151",2013-10-23,0,3.205,3.215,3.235,3.29,3.39,3.51,3.645,3.88,4.11
"1152",2013-10-24,0,3.195,3.205,3.225,3.285,3.385,3.5,3.63,3.865,4.095
"1153",2013-10-25,0,3.215,3.2225,3.2425,3.295,3.39,3.5,3.6325,3.865,4.095
"1154",2013-10-28,0,3.21,3.225,3.255,3.325,3.425,3.535,3.665,3.905,4.13
"1155",2013-10-29,0,3.21,3.225,3.255,3.32,3.42,3.535,3.665,3.905,4.145
"1156",2013-10-30,0,3.215,3.23,3.255,3.315,3.41,3.525,3.655,3.895,4.13
"1157",2013-10-31,0,3.215,3.235,3.26,3.33,3.425,3.55,3.685,3.925,4.165
"1158",2013-11-01,0,3.225,3.245,3.275,3.35,3.45,3.59,3.735,3.985,4.23
"1159",2013-11-04,0,3.215,3.235,3.265,3.355,3.47,3.615,3.77,4.02,4.265
"1160",2013-11-05,0,3.215,3.235,3.265,3.355,3.47,3.615,3.77,4.02,4.265
"1161",2013-11-06,0,3.22,3.24,3.27,3.37,3.49,3.635,3.8,4.06,4.305
"1162",2013-11-07,0,3.22,3.24,3.27,3.37,3.49,3.64,3.8,4.06,4.3
"1163",2013-11-08,0,3.205,3.225,3.255,3.35,3.47,3.63,3.785,4.04,4.3
"1164",2013-11-11,0,3.215,3.24,3.27,3.385,3.52,3.69,3.865,4.13,4.395
"1165",2013-11-12,0,3.21,3.23,3.26,3.385,3.53,3.705,3.89,4.16,4.44
"1166",2013-11-13,0,3.21,3.23,3.26,3.37,3.51,3.675,3.85,4.12,4.385
"1167",2013-11-14,0,3.21,3.23,3.26,3.38,3.53,3.7,3.88,4.15,4.415
"1168",2013-11-15,0,3.215,3.235,3.265,3.395,3.56,3.725,3.91,4.195,4.445
"1169",2013-11-18,0,3.215,3.23,3.265,3.395,3.56,3.74,3.925,4.205,4.47
"1170",2013-11-19,0,3.215,3.23,3.265,3.395,3.555,3.735,3.92,4.19,4.465
"1171",2013-11-20,0,3.22,3.235,3.27,3.395,3.555,3.735,3.92,4.19,4.455
"1172",2013-11-21,0,3.22,3.24,3.275,3.41,3.58,3.765,3.96,4.245,4.52
"1173",2013-11-22,0,3.235,3.255,3.29,3.425,3.59,3.77,3.965,4.245,4.51
"1174",2013-11-25,0,3.215,3.235,3.275,3.42,3.58,3.76,3.95,4.23,4.495
"1175",2013-11-26,0,3.225,3.245,3.285,3.43,3.585,3.76,3.945,4.225,4.495
"1176",2013-11-27,0,3.215,3.24,3.28,3.425,3.58,3.75,3.935,4.22,4.495
"1177",2013-11-28,0,3.22,3.245,3.285,3.43,3.585,3.755,3.94,4.225,4.5
"1178",2013-11-29,0,3.245,3.27,3.3,3.435,3.59,3.755,3.935,4.22,4.495
"1179",2013-12-02,0,3.245,3.27,3.3,3.44,3.595,3.765,3.945,4.23,4.5
"1180",2013-12-03,0,3.245,3.275,3.305,3.45,3.605,3.77,3.95,4.235,4.5
"1181",2013-12-04,0,3.245,3.275,3.305,3.455,3.615,3.79,3.97,4.25,4.535
"1182",2013-12-05,0,3.245,3.275,3.305,3.465,3.63,3.805,3.99,4.28,4.555
"1183",2013-12-06,0,3.255,3.295,3.32,3.49,3.66,3.84,4.03,4.325,4.61
"1184",2013-12-09,0,3.255,3.295,3.32,3.49,3.645,3.815,4,4.285,4.56
"1185",2013-12-10,0,3.245,3.28,3.305,3.465,3.61,3.77,3.945,4.23,4.5
"1186",2013-12-11,0,3.25,3.285,3.31,3.47,3.62,3.785,3.96,4.24,4.52
"1187",2013-12-12,0,3.255,3.285,3.31,3.48,3.635,3.805,3.99,4.27,4.56
"1188",2013-12-13,0,3.26,3.305,3.335,3.52,3.69,3.88,4.065,4.355,4.64
"1189",2013-12-16,0,3.275,3.315,3.345,3.515,3.685,3.86,4.045,4.33,4.605
"1190",2013-12-17,0,3.29,3.32,3.35,3.52,3.69,3.875,4.065,4.35,4.635
"1191",2013-12-18,0,3.28,3.31,3.34,3.51,3.68,3.855,4.045,4.33,4.605
"1192",2013-12-19,0,3.29,3.32,3.35,3.525,3.695,3.875,4.06,4.345,4.62
"1193",2013-12-20,0,3.28,3.32,3.35,3.525,3.695,3.87,4.06,4.35,4.62
"1194",2013-12-23,0,3.28,3.32,3.35,3.525,3.695,3.87,4.06,4.35,4.62
"1195",2013-12-24,0,3.28,3.32,3.35,3.525,3.695,3.87,4.06,4.35,4.62
"1196",2013-12-25,0,3.28,3.32,3.35,3.525,3.695,3.87,4.06,4.35,4.62
"1197",2013-12-26,0,3.33,3.37,3.4,3.575,3.745,3.92,4.11,4.4,4.67
"1198",2013-12-27,0,3.32,3.36,3.39,3.565,3.735,3.91,4.1,4.39,4.66
"1199",2013-12-30,0,3.395,3.405,3.425,3.6,3.76,3.955,4.13,4.425,4.695
"1200",2013-12-31,0,3.38,3.39,3.4125,3.605,3.74,3.93,4.125,4.41,4.695
"1201",2014-01-01,0,3.38,3.39,3.4125,3.605,3.74,3.93,4.125,4.41,4.695
"1202",2014-01-02,0,3.345,3.375,3.405,3.6025,3.77,3.975,4.15,4.44,4.75
"1203",2014-01-03,0,3.32,3.35,3.38,3.5475,3.7375,3.925,4.085,4.385,4.66
"1204",2014-01-06,0,3.325,3.345,3.3675,3.5225,3.7075,3.885,4.07,4.36,4.63
"1205",2014-01-07,0,3.305,3.315,3.345,3.505,3.695,3.875,4.06,4.345,4.62
"1206",2014-01-08,0,3.315,3.3325,3.355,3.5075,3.685,3.89,4.0625,4.355,4.64
"1207",2014-01-09,0,3.31,3.335,3.365,3.52,3.705,3.895,4.09,4.375,4.66
"1208",2014-01-10,0,3.305,3.332,3.36,3.515,3.69,3.87,4.055,4.335,4.605
"1209",2014-01-13,0,3.305,3.325,3.35,3.485,3.655,3.815,3.985,4.26,4.525
"1210",2014-01-14,0,3.3,3.325,3.35,3.49,3.66,3.835,4.01,4.29,4.56
"1211",2014-01-15,0,3.31,3.34,3.365,3.505,3.67,3.845,4.015,4.295,4.57
"1212",2014-01-16,0,3.31,3.34,3.37,3.51,3.675,3.84,4.01,4.285,4.56
"1213",2014-01-17,0,3.305,3.335,3.365,3.495,3.65,3.81,3.975,4.25,4.535
"1214",2014-01-20,0,3.325,3.355,3.385,3.525,3.68,3.845,4.01,4.28,4.565
"1215",2014-01-21,0,3.315,3.35,3.38,3.545,3.71,3.88,4.055,4.335,4.615
"1216",2014-01-22,0,3.315,3.35,3.385,3.545,3.715,3.885,4.06,4.34,4.61
"1217",2014-01-23,0,3.325,3.365,3.4,3.555,3.72,3.885,4.055,4.325,4.605
"1218",2014-01-24,0,3.335,3.385,3.42,3.57,3.715,3.87,4.025,4.295,4.555
"1219",2014-01-27,0,3.35,3.425,3.4775,3.635,3.78,3.955,4.115,4.38,4.655
"1220",2014-01-28,0,3.3475,3.39,3.45,3.62,3.7825,3.94,4.105,4.38,4.6525
"1221",2014-01-29,0,3.33,3.39,3.4425,3.6,3.7625,3.9275,4.085,4.36,4.635
"1222",2014-01-30,0,3.315,3.375,3.435,3.6,3.765,3.93,4.1,4.375,4.655
"1223",2014-01-31,0,3.315,3.375,3.435,3.6,3.765,3.93,4.1,4.375,4.655
"1224",2014-02-03,0,3.315,3.375,3.435,3.6,3.765,3.93,4.1,4.375,4.655
"1225",2014-02-04,0,3.33,3.38,3.435,3.595,3.745,3.905,4.065,4.325,4.595
"1226",2014-02-05,0,3.325,3.365,3.42,3.575,3.73,3.89,4.045,4.305,4.58
"1227",2014-02-06,0,3.32,3.365,3.42,3.575,3.735,3.895,4.05,4.31,4.58
"1228",2014-02-07,0,3.325,3.37,3.425,3.575,3.735,3.9,4.065,4.325,4.595
"1229",2014-02-10,0,3.32,3.36,3.405,3.56,3.715,3.875,4.035,4.295,4.565
"1230",2014-02-11,0,3.325,3.375,3.42,3.58,3.735,3.89,4.05,4.31,4.58
"1231",2014-02-12,0,3.325,3.375,3.42,3.575,3.725,3.885,4.045,4.305,4.58
"1232",2014-02-13,0,3.32,3.36,3.42,3.57,3.72,3.87,4.025,4.285,4.55
"1233",2014-02-14,0,3.325,3.37,3.42,3.565,3.715,3.86,4.01,4.265,4.52
"1234",2014-02-17,0,3.335,3.375,3.42,3.565,3.705,3.84,3.975,4.225,4.475
"1235",2014-02-18,0,3.33,3.375,3.42,3.56,3.71,3.86,4.005,4.255,4.52
"1236",2014-02-19,0,3.335,3.38,3.435,3.57,3.72,3.845,3.99,4.24,4.5
"1237",2014-02-20,0,3.34,3.39,3.445,3.585,3.73,3.875,4.025,4.28,4.54
"1238",2014-02-21,0,3.345,3.395,3.45,3.595,3.745,3.89,4.035,4.29,4.56
"1239",2014-02-24,0,3.34,3.39,3.445,3.59,3.74,3.89,4.035,4.29,4.55
"1240",2014-02-25,0,3.335,3.395,3.455,3.6,3.75,3.895,4.04,4.295,4.56
"1241",2014-02-26,0,3.36,3.405,3.46,3.595,3.74,3.885,4.03,4.285,4.55
"1242",2014-02-27,0,3.365,3.41,3.46,3.595,3.735,3.875,4.015,4.27,4.525
"1243",2014-02-28,0,3.345,3.39,3.44,3.565,3.7,3.84,3.98,4.235,4.5
"1244",2014-03-03,0,3.35,3.395,3.44,3.57,3.705,3.845,3.985,4.24,4.505
"1245",2014-03-04,0,3.345,3.395,3.44,3.57,3.705,3.855,4.005,4.26,4.535
"1246",2014-03-05,0,3.35,3.395,3.445,3.58,3.72,3.87,4.02,4.275,4.55
"1247",2014-03-06,0,3.355,3.405,3.455,3.595,3.735,3.875,4.025,4.28,4.55
"1248",2014-03-07,0,3.345,3.39,3.44,3.575,3.715,3.865,4.015,4.275,4.54
"1249",2014-03-10,0,3.345,3.39,3.445,3.59,3.735,3.89,4.045,4.305,4.58
"1250",2014-03-11,0,3.345,3.39,3.445,3.59,3.735,3.89,4.05,4.31,4.59
"1251",2014-03-12,0,3.33,3.38,3.43,3.575,3.72,3.875,4.03,4.285,4.56
"1252",2014-03-13,0,3.325,3.37,3.42,3.56,3.7,3.845,4,4.255,4.53
"1253",2014-03-14,0,3.33,3.375,3.425,3.56,3.705,3.85,4,4.255,4.515
"1254",2014-03-17,0,3.34,3.39,3.44,3.585,3.73,3.88,4.035,4.29,4.56
"1255",2014-03-18,0,3.33,3.38,3.43,3.57,3.71,3.855,4.005,4.26,4.525
"1256",2014-03-19,0,3.34,3.39,3.44,3.585,3.73,3.875,4.02,4.275,4.545
"1257",2014-03-20,0,3.335,3.385,3.435,3.59,3.75,3.91,4.075,4.335,4.605
"1258",2014-03-21,0,3.34,3.39,3.44,3.59,3.745,3.905,4.07,4.33,4.6
"1259",2014-03-24,0,3.36,3.41,3.46,3.615,3.78,3.945,4.105,4.37,4.64
"1260",2014-03-25,0,3.355,3.405,3.455,3.615,3.78,3.94,4.095,4.36,4.62
"1261",2014-03-26,0,3.375,3.425,3.475,3.64,3.805,3.96,4.115,4.375,4.64
"1262",2014-03-27,0,3.375,3.425,3.475,3.645,3.8075,3.95,4.105,4.365,4.62
"1263",2014-03-28,0,3.375,3.425,3.475,3.645,3.81,3.95,4.105,4.365,4.62
"1264",2014-03-31,0,3.385,3.44,3.5,3.675,3.83,3.98,4.135,4.395,4.645
"1265",2014-04-01,0,3.3725,3.435,3.495,3.665,3.825,3.97,4.125,4.385,4.635
"1266",2014-04-02,0,3.375,3.44,3.5,3.685,3.85,3.99,4.14,4.4,4.65
"1267",2014-04-03,0,3.38,3.445,3.505,3.685,3.855,4,4.15,4.41,4.68
"1268",2014-04-04,0,3.38,3.455,3.515,3.69,3.86,4.015,4.17,4.43,4.69
"1269",2014-04-07,0,3.37,3.435,3.495,3.655,3.815,3.965,4.115,4.375,4.63
"1270",2014-04-08,0,3.36,3.43,3.49,3.64,3.8,3.95,4.1,4.36,4.615
"1271",2014-04-09,0,3.37,3.42,3.48,3.64,3.795,3.94,4.09,4.35,4.585
"1272",2014-04-10,0,3.37,3.43,3.48,3.635,3.78,3.925,4.07,4.325,4.565
"1273",2014-04-11,0,3.405,3.47,3.52,3.675,3.815,3.95,4.085,4.33,4.565
"1274",2014-04-14,0,3.39,3.45,3.505,3.66,3.8,3.94,4.075,4.315,4.555
"1275",2014-04-15,0,3.39,3.45,3.51,3.67,3.82,3.965,4.1,4.345,4.585
"1276",2014-04-16,0,3.395,3.45,3.51,3.67,3.815,3.96,4.1,4.35,4.59
"1277",2014-04-17,0,3.395,3.45,3.505,3.66,3.805,3.945,4.08,4.33,4.56
"1278",2014-04-18,0,3.395,3.455,3.51,3.67,3.815,3.96,4.1,4.35,4.59
"1279",2014-04-21,0,3.405,3.455,3.515,3.67,3.815,3.96,4.095,4.335,4.585
"1280",2014-04-22,0,3.405,3.45,3.51,3.665,3.81,3.96,4.095,4.335,4.59
"1281",2014-04-23,0,3.415,3.465,3.525,3.68,3.83,3.97,4.105,4.35,4.605
"1282",2014-04-24,0,3.42,3.47,3.53,3.68,3.825,3.965,4.1,4.345,4.6
"1283",2014-04-25,0,3.425,3.47,3.52,3.665,3.81,3.945,4.08,4.325,4.575
"1284",2014-04-28,0,3.43,3.47,3.525,3.67,3.81,3.95,4.085,4.33,4.575
"1285",2014-04-29,0,3.43,3.465,3.52,3.66,3.8,3.94,4.07,4.315,4.56
"1286",2014-04-30,0,3.43,3.465,3.515,3.645,3.785,3.925,4.055,4.3,4.535
"1287",2014-05-01,0,3.43,3.465,3.515,3.645,3.785,3.925,4.055,4.3,4.535
"1288",2014-05-02,0,3.43,3.465,3.515,3.65,3.785,3.915,4.045,4.29,4.525
"1289",2014-05-05,0,3.43,3.455,3.505,3.64,3.775,3.9,4.02,4.26,4.485
"1290",2014-05-06,0,3.425,3.455,3.505,3.64,3.775,3.91,4.03,4.26,4.5
"1291",2014-05-07,0,3.425,3.47,3.505,3.64,3.77,3.89,4,4.23,4.455
"1292",2014-05-08,0,3.43,3.47,3.505,3.64,3.765,3.88,3.99,4.215,4.425
"1293",2014-05-09,0,3.475,3.575,3.625,3.76,3.88,3.985,4.085,4.295,4.495
"1294",2014-05-12,0,3.475,3.56,3.6,3.745,3.865,3.975,4.085,4.305,4.49
"1295",2014-05-13,0,3.475,3.56,3.6,3.745,3.865,3.975,4.085,4.305,4.49
"1296",2014-05-14,0,3.475,3.555,3.595,3.73,3.85,3.955,4.06,4.265,4.455
"1297",2014-05-15,0,3.465,3.545,3.6,3.74,3.855,3.96,4.06,4.255,4.46
"1298",2014-05-16,0,3.475,3.56,3.61,3.75,3.86,3.97,4.075,4.27,4.48
"1299",2014-05-19,0,3.485,3.575,3.655,3.795,3.91,4.02,4.13,4.33,4.545
"1300",2014-05-20,0,3.5,3.575,3.64,3.785,3.905,4.025,4.14,4.34,4.56
"1301",2014-05-21,0,3.51,3.59,3.64,3.775,3.895,4.01,4.12,4.325,4.54
"1302",2014-05-22,0,3.5,3.575,3.63,3.775,3.9,4.025,4.14,4.345,4.56
"1303",2014-05-23,0,3.505,3.575,3.63,3.775,3.9,4.025,4.14,4.345,4.56
"1304",2014-05-26,0,3.515,3.585,3.64,3.78,3.905,4.025,4.145,4.35,4.565
"1305",2014-05-27,0,3.525,3.58,3.625,3.765,3.89,4.015,4.135,4.34,4.565
"1306",2014-05-28,0,3.525,3.58,3.625,3.755,3.875,3.99,4.105,4.31,4.53
"1307",2014-05-29,0,3.525,3.58,3.63,3.75,3.86,3.965,4.075,4.27,4.48
"1308",2014-05-30,0,3.54,3.585,3.635,3.75,3.865,3.97,4.08,4.28,4.48
"1309",2014-06-02,0,3.545,3.6,3.64,3.755,3.87,3.975,4.085,4.285,4.495
"1310",2014-06-03,0,3.56,3.61,3.65,3.76,3.875,3.99,4.105,4.315,4.515
"1311",2014-06-04,0,3.57,3.62,3.655,3.775,3.89,4,4.115,4.325,4.525
"1312",2014-06-05,0,3.56,3.605,3.655,3.77,3.885,4,4.115,4.325,4.525
"1313",2014-06-06,0,3.56,3.605,3.65,3.76,3.875,3.985,4.095,4.305,4.5
"1314",2014-06-09,0,3.57,3.61,3.655,3.775,3.895,4.01,4.12,4.33,4.525
"1315",2014-06-10,0,3.57,3.615,3.66,3.78,3.9,4.01,4.12,4.33,4.53
"1316",2014-06-11,0,3.57,3.615,3.66,3.78,3.9,4.01,4.125,4.335,4.535
"1317",2014-06-12,0,3.57,3.615,3.655,3.77,3.89,4,4.115,4.325,4.525
"1318",2014-06-13,0,3.575,3.625,3.67,3.78,3.895,4.005,4.115,4.32,4.515
"1319",2014-06-16,0,3.575,3.625,3.665,3.775,3.89,4.005,4.115,4.315,4.505
"1320",2014-06-17,0,3.575,3.625,3.675,3.79,3.91,4.015,4.13,4.33,4.52
"1321",2014-06-18,0,3.58,3.625,3.665,3.785,3.91,4.025,4.145,4.345,4.54
"1322",2014-06-19,0,3.605,3.64,3.675,3.785,3.905,4.01,4.125,4.325,4.515
"1323",2014-06-20,0,3.61,3.65,3.685,3.8,3.92,4.025,4.14,4.34,4.53
"1324",2014-06-23,0,3.61,3.65,3.68,3.795,3.91,4.015,4.125,4.315,4.515
"1325",2014-06-24,0,3.61,3.65,3.675,3.79,3.9,4.01,4.12,4.31,4.51
"1326",2014-06-25,0,3.62,3.655,3.69,3.8,3.91,4.02,4.13,4.32,4.52
"1327",2014-06-26,0,3.62,3.655,3.685,3.79,3.9,4.01,4.12,4.31,4.505
"1328",2014-06-27,0,3.615,3.65,3.68,3.78,3.89,4,4.105,4.295,4.49
"1329",2014-06-30,0,3.61,3.645,3.68,3.78,3.885,3.985,4.09,4.28,4.475
"1330",2014-07-01,0,3.61,3.645,3.68,3.78,3.88,3.98,4.08,4.27,4.465
"1331",2014-07-02,0,3.615,3.65,3.675,3.775,3.875,3.97,4.07,4.26,4.455
"1332",2014-07-03,0,3.615,3.65,3.685,3.785,3.89,3.995,4.095,4.285,4.485
"1333",2014-07-04,0,3.615,3.65,3.68,3.785,3.89,4,4.105,4.295,4.495
"1334",2014-07-07,0,3.615,3.65,3.69,3.795,3.9,4,4.105,4.295,4.495
"1335",2014-07-08,0,3.62,3.65,3.675,3.775,3.88,3.98,4.085,4.275,4.48
"1336",2014-07-09,0,3.615,3.65,3.69,3.785,3.88,3.985,4.09,4.28,4.47
