Date,91D.deposit,9M,1Y,18M,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,15Y,20Y
5/23/2008,5.37,5.4,5.4,5.38,5.325,5.235,5.19,5.25,5.2,5.31,5.23,5.26,5.31,5.325,5.295,5.355
5/22/2008,5.37,5.385,5.38,5.175,5.3,5.21,5.14,5.15,5.185,5.175,5.22,5.245,5.32,5.3,5.3,5.36
5/21/2008,5.37,5.36,5.385,5.32,5.32,5.24,5.195,5.185,5.19,5.205,5.2325,5.26,5.275,5.315,5.305,5.365
5/20/2008,5.37,5.335,5.365,5.33,5.29,5.195,5.15,5.155,5.165,5.18,5.21,5.22,5.25,5.295,5.315,5.34
5/19/2008,5.37,5.405,5.425,5.4,5.365,5.29,5.255,5.275,5.28,5.295,5.315,5.32,5.36,5.415,5.445,5.465
5/16/2008,5.37,5.36,5.33,5.3,5.28,5.195,5.16,5.26,5.195,5.205,5.235,5.255,5.28,5.325,5.355,5.375
5/15/2008,5.36,5.335,5.295,5.265,5.23,5.1375,5.0975,5.125,5.12,5.15,5.15,5.17,5.2075,5.26,5.29,5.305
5/14/2008,5.36,5.335,5.305,5.27,5.23,5.135,5.1,5.115,5.11,5.135,5.145,5.165,5.21,5.255,5.28,5.305
5/13/2008,5.36,5.315,5.305,5.25,5.225,5.12,5.075,5.095,5.11,5.12,5.12,5.14,5.195,5.25,5.27,5.3
5/12/2008,5.36,5.3,5.255,5.2,5.15,5.05,5.01,5.03,5.045,5.06,5.085,5.11,5.14,5.19,5.22,5.24
5/9/2008,5.36,5.335,5.25,5.215,5.15,5.05,5.01,5.03,5.065,5.06,5.105,5.11,5.145,5.19,5.215,5.24
5/8/2008,5.36,5.17,5.243,5.04,5.16,5.06,5.02,5.05,5,5.08,4.945,5.97,5.15,5.205,5.23,5.255
5/7/2008,5.36,5.175,5.1,5.04,4.975,4.885,4.855,4.89,4.915,4.915,4.945,4.965,4.995,5.04,5.07,5.09
5/6/2008,5.36,5.12,5.03,4.495,4.925,4.815,4.78,4.82,4.85,4.845,4.865,4.89,4.92,4.97,4.995,5.02
5/5/2008,5.36,5.12,5.05,4.985,4.93,4.83,4.79,4.82,4.84,4.845,4.865,4.89,4.92,4.965,4.995,5.015
5/2/2008,5.36,5.105,5.04,4.96,4.91,4.81,4.78,4.81,4.785,4.84,4.81,4.835,4.915,4.965,4.99,5.015
5/1/2008,5.36,5.105,5.03,4.96,4.89,4.79,4.745,4.76,4.785,4.79,4.81,4.835,4.855,4.905,4.935,4.955
4/30/2008,5.36,5.11,5.035,4.955,4.895,4.78,4.74,4.76,4.795,4.78,4.81,4.835,4.858,4.905,4.934,4.957
4/29/2008,5.36,5.115,5.04,4.97,4.89,4.7925,4.76,4.78,4.81,4.825,4.85,4.875,4.89,4.94,4.965,4.99
4/28/2008,5.36,5.13,5.045,4.98,4.91,4.815,4.78,4.81,4.85,4.865,4.9,4.95,4.948,4.995,5.02,5.038
4/25/2008,5.36,5.095,5.065,4.975,4.935,4.835,4.8,4.835,4.82,4.89,4.87,4.935,4.97,5.01,5.04,5.06
4/24/2008,5.37,5.12,5.05,4.975,4.91,4.8,4.76,4.76,4.83,4.79,4.87,4.91,4.925,4.98,5,5.02
4/23/2008,5.37,5.14,5.075,5,4.945,4.82,4.785,4.83,4.845,4.885,4.9,4.925,4.965,5.012,5.035,5.06
4/22/2008,5.37,5.165,5.075,5.02,4.918,4.805,4.78,4.815,4.845,4.875,4.91,4.925,4.955,5.005,5.034,5.055
4/21/2008,5.38,5.165,5.095,5.01,4.95,4.84,4.815,4.815,4.88,4.91,4.935,4.96,5.01,5.045,5.07,5.09
4/18/2008,5.38,5.155,5.08,4.97,4.935,4.8,4.815,4.85,4.8775,4.91,4.935,4.92,4.99,5.04,5.065,5.085
4/17/2008,5.38,5.125,5.055,4.97,4.895,4.81,4.79,4.82,4.845,4.875,4.895,4.93,4.955,5,5.025,5.045
4/16/2008,5.38,5.09,5.045,4.97,4.89,4.775,4.79,4.82,4.845,4.87,4.9,4.92,4.955,5.005,5.03,5.055
4/15/2008,5.39,5.08,5.045,4.965,4.885,4.78,4.79,4.825,4.86,4.88,4.915,4.94,4.975,5.025,5.05,5.075
4/14/2008,5.4,5.105,5.045,4.95,4.885,4.805,4.795,4.835,4.85,4.89,4.905,4.935,4.98,5.025,5.05,5.065
4/11/2008,5.4,5.095,5.045,4.91,4.885,4.805,4.79,4.84,4.865,4.895,4.875,4.95,4.985,5.035,5.06,5.075
4/10/2008,5.4,5.095,5.005,4.895,4.825,4.74,4.76,4.79,4.85,4.84,4.875,4.905,4.945,4.992,5.015,5.03
4/9/2008,5.4,5.24,5.155,5.06,4.97,4.88,4.845,4.88,4.9,4.92,4.95,4.98,5.015,5.065,5.09,5.105
4/8/2008,5.4,5.225,5.155,5.07,4.97,4.88,4.845,4.875,4.9,4.915,4.945,4.99,5.01,5.07,5.09,5.11
4/7/2008,5.4,5.325,5.25,5.16,5.065,4.975,4.92,4.96,4.98,4.983,5.02,5.04,5.075,5.117,5.14,5.155
4/4/2008,5.4,5.32,5.26,5.145,5.08,4.98,4.94,4.96,4.95,5,4.995,5.025,5.075,5.13,5.15,5.17
4/3/2008,5.4,5.315,5.25,5.13,5.07,4.96,4.928,4.95,4.96,4.98,5.01,5.045,5.06,5.115,5.14,5.16
4/2/2008,5.4,5.285,5.215,5.13,5.035,4.935,4.895,4.935,4.96,4.985,5.015,5.045,5.083,5.135,5.16,5.175
4/1/2008,5.39,5.285,5.225,5.13,5.0275,4.9425,4.895,4.945,4.93,4.99,5.015,4.98,5.08,5.1235,5.15,5.128
3/31/2008,5.38,5.255,5.19,5.105,4.99,4.89,4.85,4.89,4.92,4.93,4.955,4.99,5.015,5.058,5.09,5.11
3/28/2008,5.37,5.295,5.24,5.16,5.055,4.97,4.935,4.975,5,5.015,5.045,5.075,5.105,5.158,5.1775,5.208
3/27/2008,5.36,5.29,5.25,5.16,5.08,4.995,4.965,4.995,5.05,5.035,5.055,5.1,5.115,5.163,5.193,5.213
3/26/2008,5.36,5.375,5.34,5.255,5.17,5.07,5.01,5.04,5.06,5.06,5.08,5.1,5.12,5.173,5.205,5.223
3/25/2008,5.35,5.355,5.388,5.22,5.193,5.045,4.97,4.983,4.995,5.003,5.02,4.94,5.05,5.098,5.13,5.148
3/24/2008,5.33,5.325,5.3,5.18,5.09,4.94,4.83,4.84,4.83,4.86,4.875,4.89,4.9,4.95,4.98,5
3/21/2008,5.27,5.215,5.2,5.1,4.98,4.835,4.7475,4.755,4.8,4.7775,4.795,4.835,4.82,4.855,4.89,4.905
3/20/2008,5.27,5.215,5.19,5.07,4.955,4.84,4.785,4.79,4.81,4.815,4.825,4.835,4.855,4.89,4.92,4.94
3/19/2008,5.26,5.18,5.17,5.085,5,4.89,4.83,4.84,4.825,4.865,4.855,4.875,4.905,4.94,4.97,4.99
3/18/2008,5.26,5.19,5.15,5.065,4.965,4.865,4.79,4.805,4.74,4.835,4.855,4.875,4.895,4.945,4.975,4.995
3/17/2008,5.25,5.28,5.265,5.1,5.005,4.825,4.735,4.735,4.75,4.82,4.79,4.81,4.88,4.895,4.925,4.945
3/14/2008,5.22,5.225,5.23,5.085,4.995,4.848,4.775,4.783,4.825,4.825,4.865,4.86,4.88,4.925,4.955,4.975
3/13/2008,5.2,5.14,5.195,5.03,4.97,4.865,4.8,4.8,5.025,4.85,5.095,5.125,4.91,4.96,4.99,5.01
3/12/2008,5.18,5.135,5.115,5.02,4.98,4.955,4.96,4.985,5.025,5.065,5.095,5.125,5.155,5.23,5.265,5.295
3/11/2008,5.17,5.115,5.085,5,4.955,4.945,4.955,4.985,5.015,5.065,5.1,5.15,5.175,5.25,5.29,5.32
3/10/2008,5.17,4.95,5.04,4.975,4.92,4.915,4.93,4.97,5.015,5.068,5.11,5.16,5.205,5.295,5.335,5.37
3/7/2008,5.17,4.95,4.908,4.835,4.803,4.8,4.833,4.89,4.94,4.998,5.045,5.095,5.14,5.24,5.28,5.31
3/6/2008,5.17,4.95,4.8,4.81,4.77,4.77,4.8,4.86,4.91,4.96,5.01,5.06,5.11,5.22,5.26,5.29
3/5/2008,5.17,4.915,4.848,4.795,4.748,4.74,4.778,4.83,4.8875,4.935,4.985,5.035,5.09,5.185,5.225,5.255
3/4/2008,5.17,4.92,4.86,4.79,4.755,4.755,4.783,4.84,4.8925,4.94,4.9925,5.0425,5.085,5.19,5.23,5.255
3/3/2008,5.17,4.935,4.85,4.78,4.785,4.785,4.82,4.875,4.9,4.95,5.01,5.05,5.09,5.195,5.23,5.26
2/29/2008,5.18,4.95,4.89,4.85,4.785,4.785,4.82,4.875,4.93,4.99,5.0375,5.0775,5.13,5.233,5.273,5.303
2/28/2008,5.19,5.01,4.94,4.88,4.845,4.85,4.88,4.95,5.005,5.06,5.12,5.17,5.205,5.305,5.345,5.38
2/27/2008,5.19,4.995,4.965,4.92,4.87,4.875,4.9,4.969,5.01,5.065,5.1,5.125,5.208,5.308,5.333,5.353
2/26/2008,5.19,5.05,5.01,4.965,4.9175,4.9175,4.935,4.985,5.02,5.0825,5.125,5.16,5.2175,5.295,5.325,5.345
2/25/2008,5.2,5.03,5,4.945,4.9,4.9,4.93,4.97,5.02,5.07,5.115,5.15,5.21,5.293,5.328,5.34
2/22/2008,5.22,5.025,4.97,4.92,4.87,4.87,4.9,4.95,5.01,5.055,5.0975,5.15,5.195,5.275,5.315,5.33
2/21/2008,5.22,5.06,5.015,4.985,4.94,4.935,4.965,5.015,5.065,5.115,5.155,5.195,5.245,5.325,5.365,5.38
2/20/2008,5.24,4.99,4.9275,4.89,4.855,4.865,4.9,4.965,5.02,5.08,5.13,5.18,5.235,5.325,5.365,5.38
2/19/2008,5.25,4.995,4.943,4.86,4.88,4.89,4.92,4.985,5.005,5.105,5.115,5.18,5.255,5.34,5.38,5.39
2/18/2008,5.27,4.95,4.885,4.865,4.8275,4.835,4.875,4.945,5.005,5.065,5.115,5.165,5.22,5.31,5.35,5.36
2/15/2008,5.29,4.94,4.888,4.83,4.83,4.85,4.88,4.96,4.975,5.08,5.105,5.16,5.24,5.345,5.385,5.395
2/14/2008,5.31,4.94,4.87,4.835,4.82,4.825,4.86,4.925,4.975,5.035,5.08,5.14,5.185,5.275,5.325,5.355
2/13/2008,5.33,4.955,4.915,4.89,4.823,4.825,4.865,4.93,4.99,5.04,5.095,5.16,5.218,5.313,5.355,5.37
2/12/2008,5.35,5.1,5.02,4.925,4.89,4.89,4.925,4.9738,5.025,5.09,5.135,5.185,5.23,5.315,5.355,5.375
2/11/2008,5.36,5.125,5.058,4.99,4.928,4.92,4.958,5.015,5.05,5.12,5.13,5.18,5.255,5.328,5.37,5.388
2/8/2008,5.39,5.17,5.09,5.02,4.955,4.94,4.96,5.01,5.05,5.095,5.13,5.18,5.22,5.28,5.325,5.345
2/7/2008,5.39,5.17,5.09,5.02,4.955,4.94,4.96,5.01,5.05,5.095,5.13,5.18,5.22,5.28,5.325,5.345
2/6/2008,5.39,5.17,5.09,5.02,4.96,4.945,4.965,5.015,5.05,5.1,5.13,5.18,5.225,5.28,5.325,5.345
2/5/2008,5.39,5.165,5.09,5.03,4.955,4.94,4.96,5.01,5.05,5.093,5.155,5.2,5.225,5.29,5.338,5.345
2/4/2008,5.41,5.175,5.095,4.94,4.97,4.965,4.985,5.035,5.02,5.12,5.155,5.165,5.245,5.305,5.34,5.36
2/1/2008,5.46,5.095,5.015,4.94,4.87,4.86,4.885,4.935,5.01,5.05,5.09,5.135,5.18,5.26,5.305,5.325
1/31/2008,5.5,5.12,5.01,5.06,4.865,4.865,4.895,4.955,5.005,5.07,5.085,5.14,5.215,5.285,5.325,5.345
1/30/2008,5.6,5.23,5.14,5.07,4.9725,4.94,4.965,4.995,5.055,5.1,5.135,5.18,5.22,5.285,5.325,5.37
1/29/2008,5.65,5.255,5.14,5.055,4.97,4.94,4.9625,5.01,5.055,5.105,5.145,5.19,5.235,5.31,5.35,5.365
1/28/2008,5.7,5.29,5.1725,5.095,4.965,4.93,4.95,4.99,5.04,5.0775,5.115,5.17,5.2345,5.28,5.315,5.335
1/25/2008,5.76,5.37,5.245,5.165,5.095,5.085,5.12,5.17,5.19,5.265,5.3,5.34,5.385,5.405,5.5,5.495
1/24/2008,5.79,5.295,5.145,5.08,4.995,5.005,5.035,5.095,5.155,5.208,5.255,5.29,5.335,5.405,5.455,5.485
1/23/2008,5.82,5.265,5.11,5.03,4.96,4.97,5,5.08,5.17,5.21,5.2475,5.265,5.34,5.41,5.45,5.495
1/22/2008,5.86,5.335,5.315,5.24,5.215,5.19,5.19,5.23,5.2,5.31,5.26,5.295,5.405,5.465,5.515,5.555
1/21/2008,5.86,5.465,5.405,5.32,5.27,5.23,5.21,5.255,5.27,5.33,5.345,5.375,5.425,5.493,5.527,5.555
1/18/2008,5.87,5.53,5.46,5.39,5.293,5.24,5.2065,5.26,5.32,5.3075,5.38,5.4,5.421,5.498,5.538,5.58
1/17/2008,5.88,5.615,5.53,5.41,5.36,5.3,5.29,5.325,5.29,5.38,5.41,5.37,5.47,5.555,5.6,5.635
1/16/2008,5.88,5.61,5.505,5.42,5.31,5.24,5.238,5.265,5.3,5.313,5.35,5.38,5.395,5.47,5.515,5.55
1/15/2008,5.89,5.7,5.6,5.5,5.4,5.32,5.305,5.335,5.365,5.39,5.42,5.45,5.485,5.57,5.62,5.65
1/14/2008,5.89,5.735,5.67,5.565,5.46,5.385,5.36,5.375,5.42,5.455,5.555,5.58,5.54,5.625,5.65,5.68
1/11/2008,5.89,5.76,5.675,5.565,5.465,5.38,5.365,5.38,5.42,5.45,5.475,5.51,5.545,5.6,5.64,5.68
1/10/2008,5.89,5.795,5.82,5.735,5.67,5.56,5.5575,5.57,5.575,5.585,5.605,5.64,5.6525,5.695,5.71,5.704
1/9/2008,5.88,5.88,5.895,5.85,5.785,5.6825,5.6525,5.6625,5.66,5.6925,5.685,5.705,5.7375,5.7825,5.7975,5.78
1/8/2008,5.87,5.925,5.965,5.905,5.865,5.713,5.65,5.655,5.66,5.675,5.655,5.665,5.72,5.707,5.745,5.739
1/7/2008,5.86,5.9,5.93,5.875,5.815,5.66,5.59,5.59,5.605,5.615,5.635,5.69,5.645,5.675,5.69,5.705
1/4/2008,5.86,5.945,5.97,5.925,5.88,5.715,5.6425,5.64,5.63,5.678,5.695,5.685,5.72,5.755,5.775,5.795
1/3/2008,5.85,5.945,5.9675,5.925,5.885,5.695,5.625,5.6,5.61,5.635,5.645,5.645,5.655,5.67,5.67,5.53
1/2/2008,5.83,5.94,5.98,5.91,5.88,5.675,5.59,5.565,5.59,5.595,5.585,5.59,5.61,5.61,5.62,5.63
1/1/2008,5.82,5.9,5.895,5.835,5.78,5.555,5.46,5.43,5.44,5.45,5.45,5.45,5.46,5.475,5.485,5.495
12/31/2007,5.82,5.9,5.9,5.835,5.785,5.56,5.465,5.435,5.44,5.455,5.45,5.45,5.465,5.475,5.485,5.495
12/28/2007,5.82,5.8975,5.9025,5.8425,5.785,5.5575,5.46,5.44,5.45,5.46,5.45,5.46,5.4625,5.4775,5.4875,5.4975
12/27/2007,5.81,5.92,5.915,5.86,5.785,5.56,5.475,5.43,5.425,5.45,5.435,5.445,5.46,5.46,5.47,5.495
12/26/2007,5.8,5.96,5.93,5.875,5.82,5.6,5.49,5.44,5.45,5.46,5.455,5.455,5.47,5.485,5.495,5.505
12/25/2007,5.79,5.98,5.95,5.895,5.84,5.62,5.495,5.45,5.46,5.47,5.47,5.47,5.48,5.495,5.505,5.515
12/24/2007,5.79,5.9775,5.95,5.89,5.84,5.62,5.505,5.44,5.445,5.475,5.47,5.46,5.475,5.46,5.505,5.48
12/21/2007,5.78,5.95,5.945,5.88,5.83,5.605,5.485,5.43,5.435,5.455,5.445,5.45,5.46,5.47,5.48,5.49
12/20/2007,5.78,5.93,5.935,5.83,5.82,5.595,5.478,5.425,5.46,5.44,5.445,5.45,5.455,5.47,5.48,5.49
12/19/2007,5.77,5.91,5.91,5.84,5.785,5.595,5.495,5.465,5.47,5.485,5.485,5.49,5.505,5.525,5.535,5.545
12/18/2007,5.77,5.905,5.9,5.82,5.78,5.59,5.49,5.46,5.455,5.48,5.485,5.49,5.5,5.52,5.53,5.54
12/17/2007,5.75,5.685,5.895,5.81,5.76,5.58,5.47,5.435,5.43,5.465,5.45,5.46,5.485,5.505,5.515,5.525
12/14/2007,5.72,5.685,5.755,5.68,5.645,5.51,5.41,5.375,5.375,5.395,5.395,5.42,5.445,5.445,5.48,5.465
12/13/2007,5.71,5.695,5.72,5.68,5.62,5.505,5.395,5.405,5.415,5.415,5.425,5.435,5.4475,5.49,5.47,5.48
12/12/2007,5.7,5.73,5.76,5.735,5.71,5.58,5.453,5.445,5.44,5.455,5.45,5.4325,5.475,5.495,5.495,5.505
12/11/2007,5.69,5.75,5.775,5.76,5.73,5.568,5.43,5.398,5.365,5.393,5.38,5.385,5.398,5.398,5.388,5.398
12/10/2007,5.68,5.775,5.8,5.775,5.7675,5.565,5.405,5.375,5.345,5.335,5.34,5.34,5.3425,5.34,5.335,5.335
12/7/2007,5.67,5.795,5.835,5.765,5.735,5.545,5.405,5.385,5.345,5.37,5.395,5.41,5.415,5.44,5.455,5.48
12/6/2007,5.67,5.79,5.785,5.73,5.66,5.51,5.3875,5.365,5.385,5.41,5.42,5.45,5.465,5.48,5.5425,5.5825
12/5/2007,5.65,5.745,5.775,5.72,5.695,5.525,5.42,5.425,5.38,5.47,5.43,5.465,5.545,5.585,5.65,5.69
12/4/2007,5.63,5.715,5.705,5.65,5.615,5.44,5.365,5.36,5.375,5.41,5.435,5.45,5.49,5.525,5.59,5.63
12/3/2007,5.61,5.64,5.64,5.58,5.51,5.32,5.26,5.25,5.26,5.3,5.28,5.305,5.37,5.415,5.48,5.52
11/30/2007,5.59,5.5975,5.605,5.37,5.47,5.31,5.22,5.215,5.2325,5.26,5.18,5.305,5.33,5.37,5.435,5.475
11/29/2007,5.57,5.545,5.54,5.38,5.34,5.18,5.15,5.145,5.175,5.205,5.215,5.275,5.26,5.293,5.358,5.398
11/28/2007,5.54,5.525,5.515,5.45,5.37,5.265,5.245,5.235,5.265,5.285,5.305,5.33,5.34,5.385,5.45,5.49
11/27/2007,5.52,5.5925,5.605,5.5625,5.51,5.425,5.415,5.425,5.465,5.488,5.48,5.56,5.578,5.638,5.705,5.743
11/26/2007,5.51,5.56,5.608,5.535,5.503,5.435,5.425,5.445,5.4675,5.513,5.54,5.56,5.6,5.66,5.728,5.77
11/23/2007,5.5,5.565,5.59,5.525,5.463,5.4,5.39,5.41,5.44,5.478,5.505,5.535,5.565,5.625,5.693,5.735
11/22/2007,5.49,5.59,5.615,5.545,5.505,5.445,5.435,5.45,5.47,5.52,5.53,5.56,5.605,5.655,5.725,5.76
11/21/2007,5.47,5.575,5.6025,5.55,5.515,5.465,5.455,5.47,5.5,5.54,5.565,5.595,5.629,5.683,5.75,5.793
11/20/2007,5.44,5.505,5.485,5.45,5.428,5.373,5.335,5.375,5.4,5.445,5.465,5.495,5.53,5.585,5.655,5.7
11/19/2007,5.41,5.455,5.46,5.41,5.398,5.345,5.305,5.355,5.385,5.423,5.455,5.485,5.515,5.575,5.645,5.69
11/16/2007,5.39,5.425,5.42,5.375,5.3375,5.285,5.2725,5.3,5.32,5.375,5.385,5.42,5.46,5.51,5.5775,5.6225
11/15/2007,5.37,5.3888,5.3975,5.345,5.2875,5.2325,5.2275,5.25,5.295,5.32,5.35,5.38,5.4125,5.472,5.5425,5.609
11/14/2007,5.37,5.395,5.375,5.33,5.2825,5.23,5.225,5.25,5.285,5.32,5.35,5.38,5.41,5.47,5.54,5.585
11/13/2007,5.36,5.3475,5.34,5.28,5.235,5.19,5.21,5.208,5.24,5.278,5.305,5.325,5.368,5.428,5.498,5.543
11/12/2007,5.36,5.34,5.338,5.275,5.2475,5.1875,5.1775,5.215,5.235,5.275,5.305,5.335,5.37,5.43,5.5,5.545
11/9/2007,5.35,5.3175,5.31,5.25,5.2,5.1575,5.1475,5.175,5.21,5.2425,5.245,5.255,5.33,5.358,5.428,5.473
11/8/2007,5.35,5.3125,5.293,5.245,5.175,5.135,5.21,5.15,5.185,5.215,5.245,5.275,5.298,5.358,5.428,5.473
11/7/2007,5.35,5.36,5.36,5.28,5.2425,5.202,5.198,5.2275,5.26,5.295,5.34,5.37,5.382,5.443,5.512,5.585
11/6/2007,5.35,5.36,5.36,5.315,5.275,5.245,5.24,5.27,5.31,5.345,5.365,5.405,5.435,5.495,5.565,5.605
11/5/2007,5.35,5.355,5.36,5.315,5.28,5.25,5.245,5.2775,5.305,5.35,5.385,5.405,5.44,5.498,5.5675,5.62
11/2/2007,5.35,5.3575,5.36,5.31,5.285,5.26,5.26,5.29,5.305,5.365,5.38,5.41,5.45,5.515,5.58,5.625
11/1/2007,5.35,5.37,5.34,5.345,5.27,5.245,5.245,5.28,5.365,5.35,5.43,5.46,5.445,5.505,5.575,5.62
10/31/2007,5.35,5.355,5.3525,5.32,5.29,5.265,5.2675,5.2975,5.335,5.375,5.405,5.435,5.4625,5.525,5.595,5.64
10/30/2007,5.35,5.35,5.34,5.305,5.27,5.245,5.245,5.28,5.305,5.35,5.375,5.405,5.445,5.505,5.575,5.62
10/29/2007,5.35,5.34,5.335,5.28,5.25,5.225,5.225,5.2625,5.295,5.34,5.37,5.395,5.427,5.488,5.557,5.6
10/26/2007,5.35,5.335,5.325,5.275,5.2275,5.2075,5.21,5.245,5.285,5.32,5.35,5.375,5.405,5.475,5.54,5.59
10/25/2007,5.34,5.33,5.32,5.27,5.225,5.2,5.2075,5.2375,5.275,5.315,5.345,5.375,5.4025,5.4675,5.5375,5.5775
10/24/2007,5.34,5.3225,5.29,5.235,5.19,5.165,5.165,5.205,5.255,5.275,5.305,5.335,5.365,5.425,5.5,5.545
10/23/2007,5.34,5.33,5.31,5.245,5.215,5.19,5.195,5.235,5.255,5.3125,5.32,5.345,5.3935,5.455,5.525,5.565
10/22/2007,5.34,5.32,5.295,5.25,5.205,5.18,5.19,5.22,5.255,5.295,5.32,5.345,5.38,5.445,5.52,5.56
10/19/2007,5.34,5.34,5.345,5.3,5.265,5.2575,5.26,5.295,5.335,5.365,5.39,5.42,5.455,5.51,5.585,5.62
10/18/2007,5.34,5.37,5.355,5.335,5.28,5.275,5.275,5.315,5.365,5.385,5.43,5.46,5.48,5.56,5.635,5.68
10/17/2007,5.34,5.36,5.345,5.33,5.29,5.285,5.2975,5.3225,5.375,5.3838,5.42,5.45,5.4738,5.55,5.615,5.66
10/16/2007,5.34,5.365,5.3825,5.36,5.32,5.315,5.3225,5.3475,5.39,5.425,5.485,5.485,5.515,5.57,5.66,5.69
10/15/2007,5.34,5.385,5.385,5.375,5.3288,5.3275,5.3325,5.3738,5.405,5.455,5.47,5.47,5.555,5.605,5.69,5.735
10/12/2007,5.34,5.38,5.385,5.355,5.3225,5.3175,5.32,5.3575,5.395,5.435,5.46,5.49,5.525,5.59,5.665,5.7
10/11/2007,5.34,5.385,5.39,5.35,5.3225,5.31,5.315,5.3475,5.38,5.425,5.44,5.47,5.515,5.575,5.655,5.685
10/10/2007,5.34,5.3675,5.3725,5.34,5.315,5.3,5.3075,5.33,5.385,5.395,5.43,5.475,5.49,5.565,5.64,5.675
10/9/2007,5.34,5.355,5.37,5.335,5.305,5.295,5.31,5.3425,5.36,5.4225,5.44,5.46,5.505,5.57,5.645,5.685
10/8/2007,5.34,5.365,5.355,5.3225,5.29,5.285,5.29,5.32,5.345,5.395,5.41,5.455,5.49,5.55,5.625,5.67
10/5/2007,5.34,5.3525,5.3325,5.34,5.279,5.265,5.2713,5.2875,5.375,5.3575,5.395,5.425,5.4475,5.5225,5.592,5.625
10/4/2007,5.34,5.3575,5.365,5.35,5.315,5.3,5.31,5.34,5.375,5.41,5.465,5.485,5.505,5.565,5.64,5.685
10/3/2007,5.34,5.375,5.3725,5.35,5.3325,5.325,5.335,5.365,5.4,5.4375,5.465,5.495,5.53,5.59,5.665,5.705
10/2/2007,5.34,5.375,5.3725,5.35,5.3325,5.325,5.335,5.365,5.4,5.4375,5.465,5.495,5.53,5.59,5.665,5.705
10/1/2007,5.35,5.38,5.375,5.36,5.3425,5.335,5.3425,5.38,5.42,5.4525,5.485,5.515,5.5475,5.605,5.68,5.72
9/28/2007,5.35,5.37,5.365,5.35,5.335,5.325,5.3325,5.37,5.41,5.44,5.475,5.505,5.535,5.595,5.67,5.71
9/27/2007,5.35,5.36,5.34,5.345,5.3025,5.32,5.3,5.345,5.3975,5.42,5.475,5.49,5.5125,5.595,5.67,5.71
9/26/2007,5.35,5.36,5.35,5.325,5.315,5.3075,5.3175,5.36,5.3875,5.43,5.44,5.49,5.525,5.575,5.65,5.69
9/25/2007,5.35,5.36,5.345,5.325,5.305,5.295,5.3075,5.35,5.3875,5.42,5.44,5.49,5.515,5.575,5.65,5.69
9/24/2007,5.35,5.36,5.35,5.325,5.315,5.3075,5.3175,5.36,5.3875,5.43,5.44,5.49,5.525,5.575,5.65,5.69
9/21/2007,5.35,5.36,5.345,5.325,5.31,5.3,5.31,5.355,5.3875,5.425,5.44,5.49,5.52,5.58,5.65,5.69
9/20/2007,5.35,5.35,5.335,5.305,5.28,5.27,5.28,5.32,5.345,5.38,5.405,5.425,5.4675,5.52,5.585,5.63
9/19/2007,5.35,5.3425,5.3175,5.265,5.25,5.23,5.2375,5.275,5.285,5.3375,5.355,5.375,5.42,5.48,5.545,5.59
9/18/2007,5.35,5.335,5.325,5.28,5.25,5.225,5.235,5.27,5.295,5.33,5.365,5.39,5.41,5.455,5.53,5.57
9/17/2007,5.35,5.345,5.315,5.28,5.2475,5.225,5.235,5.27,5.305,5.34,5.365,5.39,5.4125,5.4675,5.54,5.59
9/14/2007,5.35,5.33,5.3,5.26,5.22,5.205,5.21,5.245,5.265,5.305,5.33,5.355,5.39,5.445,5.515,5.555
9/13/2007,5.34,5.315,5.29,5.25,5.195,5.17,5.17,5.2075,5.23,5.25,5.295,5.32,5.3425,5.3975,5.4695,5.51
9/12/2007,5.34,5.315,5.295,5.2525,5.1975,5.17,5.1805,5.2105,5.235,5.27,5.29,5.32,5.345,5.4,5.4725,5.515
9/11/2007,5.33,5.325,5.295,5.245,5.2075,5.1775,5.19,5.2155,5.245,5.275,5.2925,5.325,5.35,5.405,5.4775,5.52
9/10/2007,5.33,5.3025,5.27,5.22,5.15,5.135,5.135,5.1625,5.21,5.24,5.26,5.28,5.3,5.365,5.4425,5.485
9/7/2007,5.33,5.325,5.315,5.255,5.1975,5.175,5.185,5.225,5.24,5.285,5.305,5.32,5.36,5.41,5.48,5.525
9/6/2007,5.32,5.335,5.325,5.295,5.245,5.2275,5.235,5.27,5.295,5.33,5.345,5.37,5.4,5.45,5.52,5.565
9/5/2007,5.3,5.31,5.2888,5.28,5.2325,5.225,5.235,5.2645,5.305,5.3275,5.36,5.365,5.395,5.45,5.52,5.5625
9/4/2007,5.3,5.31,5.305,5.28,5.25,5.24,5.245,5.275,5.305,5.335,5.36,5.38,5.405,5.465,5.53,5.58
9/3/2007,5.29,5.315,5.3075,5.28,5.2765,5.264,5.271,5.301,5.325,5.3665,5.35,5.415,5.441,5.495,5.5635,5.605
8/31/2007,5.28,5.285,5.305,5.255,5.265,5.25,5.255,5.29,5.285,5.355,5.35,5.33,5.435,5.4825,5.555,5.6
8/30/2007,5.28,5.285,5.275,5.255,5.21,5.19,5.195,5.2275,5.285,5.285,5.35,5.33,5.365,5.42,5.49,5.535
8/29/2007,5.27,5.285,5.28,5.255,5.2325,5.2105,5.2155,5.2525,5.285,5.32,5.35,5.33,5.4075,5.458,5.5275,5.58
